id,lesson_id,lesson_title,lesson_round,lesson_round_title
14637,635,ドイツ語Ⅳ,第27回,"Lektion 8 Seite 82-92
                          Schenken, Datum, Geburtstag, Feiertage"
14638,635,ドイツ語Ⅳ,第28回,"Lektion 8 Seite 82-92
                          Schenken, Datum, Geburtstag, Feiertage"
14639,635,ドイツ語Ⅳ,第29回,"Lektion 8 Seite 82-92
                          Schenken, Datum, Geburtstag, Feiertage"
14640,635,ドイツ語Ⅳ,第30回,Wiederholung
14641,636,ドイツ語Ⅴ,第1回,ガイダンス
14642,636,ドイツ語Ⅴ,第2回,"Text 1　政治１　"
14643,636,ドイツ語Ⅴ,第3回,"Text 2　政治２"
14644,636,ドイツ語Ⅴ,第4回,"Text 3　経済1"
14645,636,ドイツ語Ⅴ,第5回,"Text 4　経済2　"
14646,636,ドイツ語Ⅴ,第6回,"Text 5　工業１"
14647,636,ドイツ語Ⅴ,第7回,"Text 6　工業2 　"
14648,636,ドイツ語Ⅴ,第8回,"Text 7　社会１"
14649,636,ドイツ語Ⅴ,第9回,"Text 8　社会２"
14650,636,ドイツ語Ⅴ,第10回,"Text 9　文化芸術1"
14651,636,ドイツ語Ⅴ,第11回,"Text 10　文化芸術2"
14652,636,ドイツ語Ⅴ,第12回,"Text 11　難民問題1"
14653,636,ドイツ語Ⅴ,第13回,"Text 12　難民問題2"
14654,636,ドイツ語Ⅴ,第14回,"Text 13　多民族社会１"
14655,636,ドイツ語Ⅴ,第15回,"ext 14　多民族社会２"
14656,636,ドイツ語Ⅴ,第16回,"Text 15　日本史近代1"
14657,636,ドイツ語Ⅴ,第17回,"Text 16　日本史近代2"
14658,636,ドイツ語Ⅴ,第18回,"Text 17　日本史近代3　"
14659,636,ドイツ語Ⅴ,第19回,"Text 18　日本史近代4"
14660,636,ドイツ語Ⅴ,第20回,"Text 19　日本史近代5"
14661,636,ドイツ語Ⅴ,第21回,"Text 20　日本史現代1"
14662,636,ドイツ語Ⅴ,第22回,"Text 21　日本史現代2"
14663,636,ドイツ語Ⅴ,第23回,"Text 22　日本史現代3"
14664,636,ドイツ語Ⅴ,第24回,"Text 23　日本史現代4"
14665,636,ドイツ語Ⅴ,第25回,"Text 24　日本史現代3"
14666,636,ドイツ語Ⅴ,第26回,"Text 25　日本史現代4"
14667,636,ドイツ語Ⅴ,第27回,"Text 26　日本史現代5"
14668,636,ドイツ語Ⅴ,第28回,"Text 27 日本史現代6　"
14669,636,ドイツ語Ⅴ,第29回,"Text 28 日本史現代7"
14670,636,ドイツ語Ⅴ,第30回,"Text 29　日本史現代8"
14671,637,フランス語Ⅰ,第1回,ガイダンス
14672,637,フランス語Ⅰ,第2回,基礎編
14673,637,フランス語Ⅰ,第3回,"主語人称代名詞と
                          動詞êtreの活用"
14674,637,フランス語Ⅰ,第4回,名詞の性と数
14675,637,フランス語Ⅰ,第5回,形容詞
14676,637,フランス語Ⅰ,第6回,"＜形容詞の小テスト＞
                          
                          冠詞（定冠詞と不定冠詞）"
14677,637,フランス語Ⅰ,第7回,"部分冠詞
                          中性代名詞概説"
14678,637,フランス語Ⅰ,第8回,"parler, aimerの活用
                          
                          エリズィオン"
14679,637,フランス語Ⅰ,第9回,"様々な-er型規則動詞の活用
                          
                          国名，国民名，言語名"
14680,637,フランス語Ⅰ,第10回,"＜-er型規則動詞の小テスト＞
                          
                          avoirの活用
                          faireの活用"
14681,637,フランス語Ⅰ,第11回,"基数形容詞　1-24
                          
                          時刻と年齢の表現"
14682,637,フランス語Ⅰ,第12回,"＜avoir及び時刻・年齢の表現の小テスト＞
                          
                          allerの活用と近接未来"
14683,637,フランス語Ⅰ,第13回,前置詞＋冠詞の縮約
14684,637,フランス語Ⅰ,第14回,venirの活用と近接過去
14685,637,フランス語Ⅰ,第15回,"＜aller, venirの直説法現在と
                          近接未来・近接過去の小テスト＞
                          
                          命令法，指示形容詞"
14686,637,フランス語Ⅰ,第16回,"様々な提示表現
                          （Il y a+名詞の構文を含む）"
14687,637,フランス語Ⅰ,第17回,非人称構文
14688,637,フランス語Ⅰ,第18回,全体疑問文：３つの構文
14689,637,フランス語Ⅰ,第19回,"否定文
                          否定文と冠詞の変化
                          否定疑問文"
14690,637,フランス語Ⅰ,第20回,"所有形容詞
                          形容詞の位置
                          名詞・形容詞の変化"
14691,637,フランス語Ⅰ,第21回,"-oir型動詞
                          
                          疑問詞qui, quoi"
14692,637,フランス語Ⅰ,第22回,"前置詞＋疑問詞qui, quoi
                          序数詞"
14693,637,フランス語Ⅰ,第23回,疑問形容詞quel
14694,637,フランス語Ⅰ,第24回,"疑問副詞où, quand"
14695,637,フランス語Ⅰ,第25回,"疑問副詞comment, pourquoi, combien"
14696,637,フランス語Ⅰ,第26回,様々な日常表現のまとめ
14697,637,フランス語Ⅰ,第27回,フランス語プレゼンテーション対策講座
14698,637,フランス語Ⅰ,第28回,フランス語でプレゼンテーション（配点：10点満点）
14699,637,フランス語Ⅰ,第29回,半年の学習内容を総復習
14700,637,フランス語Ⅰ,第30回,理解度の確認と解説：前期筆記試験（聞き取り問題を含む）
14701,638,フランス語Ⅰ,第1回,ガイダンス
14702,638,フランス語Ⅰ,第2回,基礎編
14703,638,フランス語Ⅰ,第3回,"主語人称代名詞と
                          動詞êtreの活用"
14704,638,フランス語Ⅰ,第4回,名詞の性と数
14705,638,フランス語Ⅰ,第5回,形容詞
14706,638,フランス語Ⅰ,第6回,"＜形容詞の小テスト＞
                          
                          冠詞（定冠詞と不定冠詞）"
14707,638,フランス語Ⅰ,第7回,"部分冠詞
                          中性代名詞概説"
14708,638,フランス語Ⅰ,第8回,"parler, aimerの活用
                          
                          エリズィオン"
14709,638,フランス語Ⅰ,第9回,"様々な-er型規則動詞の活用
                          
                          国名，国民名，言語名"
14710,638,フランス語Ⅰ,第10回,"＜-er型規則動詞の小テスト＞
                          
                          avoirの活用
                          faireの活用"
14711,638,フランス語Ⅰ,第11回,"基数形容詞　1-24
                          
                          時刻と年齢の表現"
14712,638,フランス語Ⅰ,第12回,"＜avoir及び時刻・年齢の表現の小テスト＞
                          
                          allerの活用と近接未来"
14713,638,フランス語Ⅰ,第13回,前置詞＋冠詞の縮約
14714,638,フランス語Ⅰ,第14回,venirの活用と近接過去
14715,638,フランス語Ⅰ,第15回,"＜aller, venirの直説法現在と
                          近接未来・近接過去の小テスト＞
                          
                          命令法，指示形容詞"
14716,638,フランス語Ⅰ,第16回,"様々な提示表現
                          （Il y a+名詞の構文を含む）"
14717,638,フランス語Ⅰ,第17回,非人称構文
14718,638,フランス語Ⅰ,第18回,全体疑問文：３つの構文
14719,638,フランス語Ⅰ,第19回,"否定文
                          否定文と冠詞の変化
                          否定疑問文"
14720,638,フランス語Ⅰ,第20回,"所有形容詞
                          形容詞の位置
                          名詞・形容詞の変化"
14721,638,フランス語Ⅰ,第21回,"-oir型動詞
                          
                          疑問詞qui, quoi"
14722,638,フランス語Ⅰ,第22回,"前置詞＋疑問詞qui, quoi
                          序数詞"
14723,638,フランス語Ⅰ,第23回,疑問形容詞quel
14724,638,フランス語Ⅰ,第24回,"疑問副詞où, quand"
14725,638,フランス語Ⅰ,第25回,"疑問副詞comment, pourquoi, combien"
14726,638,フランス語Ⅰ,第26回,様々な日常表現のまとめ
14727,638,フランス語Ⅰ,第27回,フランス語プレゼンテーション対策講座
14728,638,フランス語Ⅰ,第28回,フランス語でプレゼンテーション（配点：10点満点）
14729,638,フランス語Ⅰ,第29回,半年の学習内容を総復習
14730,638,フランス語Ⅰ,第30回,理解度の確認と解説：前期筆記試験（聞き取り問題を含む）
14731,639,フランス語Ⅰ,第1回,ガイダンスと音の作り方
14732,639,フランス語Ⅰ,第2回,アルファベの発音・つづり字の発音
14733,639,フランス語Ⅰ,第3回,自己紹介をする
14734,639,フランス語Ⅰ,第4回,自己紹介をする
14735,639,フランス語Ⅰ,第5回,自己紹介をする
14736,639,フランス語Ⅰ,第6回,自己紹介をする
14737,639,フランス語Ⅰ,第7回,自己紹介をする
14738,639,フランス語Ⅰ,第8回,自分や人について語る
14739,639,フランス語Ⅰ,第9回,自分や人について語る
14740,639,フランス語Ⅰ,第10回,自分や人について語る
14741,639,フランス語Ⅰ,第11回,自分や人について語る
14742,639,フランス語Ⅰ,第12回,自分や人について語る
14743,639,フランス語Ⅰ,第13回,持ち物について尋ねる
14744,639,フランス語Ⅰ,第14回,持ち物について尋ねる
14745,639,フランス語Ⅰ,第15回,持ち物について尋ねる
14746,639,フランス語Ⅰ,第16回,好き嫌いを言う
14747,639,フランス語Ⅰ,第17回,好き嫌いを言う
14748,639,フランス語Ⅰ,第18回,好き嫌いを言う
14749,639,フランス語Ⅰ,第19回,好き嫌いを言う、尋ねる
14750,639,フランス語Ⅰ,第20回,好き嫌いを尋ねる
14751,639,フランス語Ⅰ,第21回,好き嫌いを言う、尋ねる
14752,639,フランス語Ⅰ,第22回,好き嫌いを言う
14753,639,フランス語Ⅰ,第23回,行き先を言う
14754,639,フランス語Ⅰ,第24回,行き先を言う
14755,639,フランス語Ⅰ,第25回,行き先を尋ねる
14756,639,フランス語Ⅰ,第26回,交通手段を尋ねる
14757,639,フランス語Ⅰ,第27回,行き先を言う
14758,639,フランス語Ⅰ,第28回,家族を紹介する
14759,639,フランス語Ⅰ,第29回,人や物の所有者を言う
14760,639,フランス語Ⅰ,第30回,試験および試験問題の解説
14761,640,フランス語Ⅰ,第1回,ガイダンスと音の作り方
14762,640,フランス語Ⅰ,第2回,アルファベの発音・つづり字の発音
14763,640,フランス語Ⅰ,第3回,自己紹介をする
14764,640,フランス語Ⅰ,第4回,自己紹介をする
14765,640,フランス語Ⅰ,第5回,自己紹介をする
14766,640,フランス語Ⅰ,第6回,自己紹介をする
14767,640,フランス語Ⅰ,第7回,自己紹介をする
14768,640,フランス語Ⅰ,第8回,自分や人について語る
14769,640,フランス語Ⅰ,第9回,自分や人について語る
14770,640,フランス語Ⅰ,第10回,自分や人について語る
14771,640,フランス語Ⅰ,第11回,自分や人について語る
14772,640,フランス語Ⅰ,第12回,自分や人について語る
14773,640,フランス語Ⅰ,第13回,持ち物について尋ねる
14774,640,フランス語Ⅰ,第14回,持ち物について尋ねる
14775,640,フランス語Ⅰ,第15回,持ち物について尋ねる
14776,640,フランス語Ⅰ,第16回,好き嫌いを言う
14777,640,フランス語Ⅰ,第17回,好き嫌いを言う
14778,640,フランス語Ⅰ,第18回,好き嫌いを言う
14779,640,フランス語Ⅰ,第19回,好き嫌いを言う、尋ねる
14780,640,フランス語Ⅰ,第20回,好き嫌いを尋ねる
14781,640,フランス語Ⅰ,第21回,好き嫌いを言う、尋ねる
14782,640,フランス語Ⅰ,第22回,好き嫌いを言う
14783,640,フランス語Ⅰ,第23回,行き先を言う
14784,640,フランス語Ⅰ,第24回,行き先を言う
14785,640,フランス語Ⅰ,第25回,行き先を尋ねる
14786,640,フランス語Ⅰ,第26回,交通手段を尋ねる
14787,640,フランス語Ⅰ,第27回,行き先を言う
14788,640,フランス語Ⅰ,第28回,家族を紹介する
14789,640,フランス語Ⅰ,第29回,人や物の所有者を言う
14790,640,フランス語Ⅰ,第30回,試験および試験問題の解説
14791,641,フランス語Ⅰ（再）,第1回,導入
14792,641,フランス語Ⅰ（再）,第2回,ＬＥＣＯＮ１
14793,641,フランス語Ⅰ（再）,第3回,ＬＥＣＯＮ１
14794,641,フランス語Ⅰ（再）,第4回,ＬＥＣＯＮ２
14795,641,フランス語Ⅰ（再）,第5回,ＬＥＣＯＮ２
14796,641,フランス語Ⅰ（再）,第6回,ＬＥＣＯＮ３
14797,641,フランス語Ⅰ（再）,第7回,ＬＥＣＯＮ４
14798,641,フランス語Ⅰ（再）,第8回,ＬＥＣＯＮ５
14799,641,フランス語Ⅰ（再）,第9回,ＬＥＣＯＮ６
14800,641,フランス語Ⅰ（再）,第10回,ＬＥＣＯＮ７
14801,641,フランス語Ⅰ（再）,第11回,ＬＥＣＯＮ８
14802,641,フランス語Ⅰ（再）,第12回,ＬＥＣＯＮ９
14803,641,フランス語Ⅰ（再）,第13回,ＬＥＣＯＮ１０
14804,641,フランス語Ⅰ（再）,第14回,ＬＥＣＯＮ１０
14805,641,フランス語Ⅰ（再）,第15回,中間のまとめと復習・理解度の確認
14806,641,フランス語Ⅰ（再）,第16回,ＬＥＣＯＮ１１
14807,641,フランス語Ⅰ（再）,第17回,ＬＥＣＯＮ１１
14808,641,フランス語Ⅰ（再）,第18回,ＬＥＣＯＮ１２
14809,641,フランス語Ⅰ（再）,第19回,ＬＥＣＯＮ１２
14810,641,フランス語Ⅰ（再）,第20回,ＬＥＣＯＮ１３
14811,641,フランス語Ⅰ（再）,第21回,ＬＥＣＯＮ１３
14812,641,フランス語Ⅰ（再）,第22回,ＬＥＣＯＮ１４
14813,641,フランス語Ⅰ（再）,第23回,ＬＥＣＯＮ１４
14814,641,フランス語Ⅰ（再）,第24回,ＬＥＣＯＮ１５
14815,641,フランス語Ⅰ（再）,第25回,ＬＥＣＯＮ１６
14816,641,フランス語Ⅰ（再）,第26回,ＬＥＣＯＮ１６
14817,641,フランス語Ⅰ（再）,第27回,ＬＥＣＯＮ１７
14818,641,フランス語Ⅰ（再）,第28回,ＬＥＣＯＮ１８
14819,641,フランス語Ⅰ（再）,第29回,ＬＥＣＯＮ１９
14820,641,フランス語Ⅰ（再）,第30回,まとめと復習・理解度の確認
14821,642,フランス語Ⅰ,第1回,オリエンテーションとIntroduction：フランス語の音の種類と発音記号／アルファべ／つづり字の読み方
14822,642,フランス語Ⅰ,第2回,Introduction（続き）：つづり字の読み方／あいさつなどの基本表現
14823,642,フランス語Ⅰ,第3回,"Leçon 1: 名詞の性と数／不定冠詞と定冠詞／提示の表現"
14824,642,フランス語Ⅰ,第4回,会話とACTIVITÉS
14825,642,フランス語Ⅰ,第5回,会話とACTIVITÉS（続き）
14826,642,フランス語Ⅰ,第6回,"Leçon 2: 主語人称代名詞／動詞êtreの直接法現在／形容詞の一致"
14827,642,フランス語Ⅰ,第7回,会話とACTIVITÉS
14828,642,フランス語Ⅰ,第8回,会話とACTIVITÉS（続き）
14829,642,フランス語Ⅰ,第9回,総合（第1回～第8回）
14830,642,フランス語Ⅰ,第10回,"Leçon 3: 動詞avoirの活用／否定形／指示形容詞"
14831,642,フランス語Ⅰ,第11回,会話とACTIVITÉS
14832,642,フランス語Ⅰ,第12回,会話とACTIVITÉS（続き）
14833,642,フランス語Ⅰ,第13回,"Leçon 4:第一群規則動詞／疑問文と答え方／所有形容詞"
14834,642,フランス語Ⅰ,第14回,会話とACTIVITÉS
14835,642,フランス語Ⅰ,第15回,会話とACTIVITÉS（続き）
14836,642,フランス語Ⅰ,第16回,総合（第10回～第15回）
14837,642,フランス語Ⅰ,第17回,"Leçon 5：不規則動詞aller,venirの直接法現在／前置詞と定冠詞の縮約／疑問形容詞／命令法"
14838,642,フランス語Ⅰ,第18回,会話とACTIVITÉS
14839,642,フランス語Ⅰ,第19回,会話とACTIVITÉS（続き）
14840,642,フランス語Ⅰ,第20回,"Leçon 6：不規則動詞の直接法現在／近接未来と近接過去"
14841,642,フランス語Ⅰ,第21回,会話とACTIVITÉS
14842,642,フランス語Ⅰ,第22回,会話とACTIVITÉS（続き）
14843,642,フランス語Ⅰ,第23回,総合（第17回～22回）
14844,642,フランス語Ⅰ,第24回,"Leçon 7：第2群規則動詞／形容詞の性数変化"
14845,642,フランス語Ⅰ,第25回,会話とACTIVITÉS
14846,642,フランス語Ⅰ,第26回,会話とACTIVITÉS（続き）
14847,642,フランス語Ⅰ,第27回,"Leçon 8：不規則動詞の活用／部分冠詞"
14848,642,フランス語Ⅰ,第28回,会話とACTIVITÉS
14849,642,フランス語Ⅰ,第29回,会話とACTIVITÉS（続き）
14850,642,フランス語Ⅰ,第30回,総合（第24回～29回、および全体）
14851,643,フランス語Ⅰ,第1回,フランス語とはどんな言語か。　
14852,643,フランス語Ⅰ,第2回,発音の基本と綴り字に関する規則。　
14853,643,フランス語Ⅰ,第3回,名詞の概要，定冠詞の用法と形。単母音の発音。　
14854,643,フランス語Ⅰ,第4回,動詞の概要と第一群規則動詞の活用。複合母音の発音。　
14855,643,フランス語Ⅰ,第5回,不定冠詞の用法と形。鼻母音の発音。　
14856,643,フランス語Ⅰ,第6回,命令文の作り方。半母音の発音。　
14857,643,フランス語Ⅰ,第7回,「～である」を示す動詞の用法と活用。国籍や職業を表わす語の用法。子音の発音。　
14858,643,フランス語Ⅰ,第8回,形容詞の用法と形。リエゾンについて。　
14859,643,フランス語Ⅰ,第9回,指示形容詞の用法と形。アンシェヌマンについて。
14860,643,フランス語Ⅰ,第10回,否定文の作り方。エリズィオンについて。　
14861,643,フランス語Ⅰ,第11回,疑問文の作り方。１から１０までの数字の読み方。
14862,643,フランス語Ⅰ,第12回,所有形容詞の用法と形。１１から２０までの数字の読み方。　
14863,643,フランス語Ⅰ,第13回,前置詞と定冠詞の縮約。２１から100までの数字の読み方。　
14864,643,フランス語Ⅰ,第14回,動詞の活用のまとめ。　
14865,643,フランス語Ⅰ,第15回,これまで学習した文法事項や語法のまとめと復習。　
14866,643,フランス語Ⅰ,第16回,疑問形容詞の用法と形。　
14867,643,フランス語Ⅰ,第17回,近接未来形と近接過去形の用法と作り方。　
14868,643,フランス語Ⅰ,第18回,人称代名詞の強勢形の用法と形。　
14869,643,フランス語Ⅰ,第19回,第二群規則動詞の概要と活用。　
14870,643,フランス語Ⅰ,第20回,部分冠詞の用法と形。　
14871,643,フランス語Ⅰ,第21回,代名動詞の用法と活用。　
14872,643,フランス語Ⅰ,第22回,直接目的語になる代名詞の用法と形。　
14873,643,フランス語Ⅰ,第23回,間接目的語になる代名詞の用法と形。
14874,643,フランス語Ⅰ,第24回,中性代名詞の用法と形。　
14875,643,フランス語Ⅰ,第25回,複合過去形の用法と作り方。　
14876,643,フランス語Ⅰ,第26回,半過去形の用法と作り方。　
14877,643,フランス語Ⅰ,第27回,単純未来形の用法と作り方。　
14878,643,フランス語Ⅰ,第28回,条件法現在形の用法と作り方。　
14879,643,フランス語Ⅰ,第29回,接続法現在形の用法と作り方。　
14880,643,フランス語Ⅰ,第30回,これまでの授業のまとめと復習。　
14881,644,フランス語Ⅰ（再）,第1回,フランス語とはどんな言語か。　
14882,644,フランス語Ⅰ（再）,第2回,発音の基本と綴り字に関する規則。　
14883,644,フランス語Ⅰ（再）,第3回,名詞の概要，定冠詞の用法と形。単母音の発音。　
14884,644,フランス語Ⅰ（再）,第4回,動詞の概要と第一群規則動詞の活用。複合母音の発音。　
14885,644,フランス語Ⅰ（再）,第5回,不定冠詞の用法と形。鼻母音の発音。　
14886,644,フランス語Ⅰ（再）,第6回,命令文の作り方。半母音の発音。　
14887,644,フランス語Ⅰ（再）,第7回,「～である」を示す動詞の用法と活用。国籍や職業を表わす語の用法。子音の発音。　
14888,644,フランス語Ⅰ（再）,第8回,形容詞の用法と形。リエゾンについて。　
14889,644,フランス語Ⅰ（再）,第9回,指示形容詞の用法と形。アンシェヌマンについて。　
14890,644,フランス語Ⅰ（再）,第10回,否定文の作り方。エリズィオンについて。　
14891,644,フランス語Ⅰ（再）,第11回,疑問文の作り方。
14892,644,フランス語Ⅰ（再）,第12回,所有形容詞の用法と形。１１から２０までの数字の読み方。　
14893,644,フランス語Ⅰ（再）,第13回,前置詞と定冠詞の縮約。２１から100までの数字の読み方。　
14894,644,フランス語Ⅰ（再）,第14回,動詞の活用のまとめ。　
14895,644,フランス語Ⅰ（再）,第15回,これまで学習した文法事項や語法のまとめと復習。　
14896,644,フランス語Ⅰ（再）,第16回,疑問形容詞の用法と形。　
14897,644,フランス語Ⅰ（再）,第17回,近接未来形と近接過去形の用法と作り方。　
14898,644,フランス語Ⅰ（再）,第18回,人称代名詞の強勢形の用法と形。　
14899,644,フランス語Ⅰ（再）,第19回,第二群規則動詞の概要と活用。　
14900,644,フランス語Ⅰ（再）,第20回,部分冠詞の用法と形。　
14901,644,フランス語Ⅰ（再）,第21回,間接目的語になる代名詞の用法と形。
14902,644,フランス語Ⅰ（再）,第22回,直接目的語になる代名詞の用法と形。　
14903,644,フランス語Ⅰ（再）,第23回,間接目的語になる代名詞の用法と形。
14904,644,フランス語Ⅰ（再）,第24回,中性代名詞の用法と形。　
14905,644,フランス語Ⅰ（再）,第25回,複合過去形の用法と作り方。　
14906,644,フランス語Ⅰ（再）,第26回,半過去形の用法と作り方。
14907,644,フランス語Ⅰ（再）,第27回,単純未来形の用法と作り方。　
14908,644,フランス語Ⅰ（再）,第28回,条件法現在形の用法と作り方。　
14909,644,フランス語Ⅰ（再）,第29回,接続法現在形の用法と作り方。　
14910,644,フランス語Ⅰ（再）,第30回,これまでの授業のまとめと復習。　
14911,645,フランス語Ⅱ,第1回,夏休みの課題提出，前期内容の復習
14912,645,フランス語Ⅱ,第2回,命令法
14913,645,フランス語Ⅱ,第3回,直説法複合過去について：導入
14914,645,フランス語Ⅱ,第4回,直説法複合過去の仏作文
14915,645,フランス語Ⅱ,第5回,"複合過去形の場合の副詞の位置
                          複合過去形の否定文"
14916,645,フランス語Ⅱ,第6回,"複合過去形の小テスト
                          
                          非人称構文のまとめ"
14917,645,フランス語Ⅱ,第7回,直接目的語と間接目的語について
14918,645,フランス語Ⅱ,第8回,"直接目的（補）語人称代名詞を使った文と
                          間接目的（補）語人称代名詞を使った文"
14919,645,フランス語Ⅱ,第9回,直接目的（補）語人称代名詞と間接目的（補）語人称代名詞の両方を使った文
14920,645,フランス語Ⅱ,第10回,補語人称代名詞と強勢形
14921,645,フランス語Ⅱ,第11回,直接目的語と過去分詞の一致
14922,645,フランス語Ⅱ,第12回,直接・間接目的（補）語人称代名詞の小テストとおさらい
14923,645,フランス語Ⅱ,第13回,代名動詞の直説法現在形
14924,645,フランス語Ⅱ,第14回,代名動詞の構文（現在時制）
14925,645,フランス語Ⅱ,第15回,代名動詞の直説法複合過去形
14926,645,フランス語Ⅱ,第16回,代名動詞における過去分詞の一致
14927,645,フランス語Ⅱ,第17回,比較級と最上級
14928,645,フランス語Ⅱ,第18回,"中性代名詞　le, y, en"
14929,645,フランス語Ⅱ,第19回,直説法半過去形
14930,645,フランス語Ⅱ,第20回,直説法大過去形
14931,645,フランス語Ⅱ,第21回,直説法単純未来形，前未来形
14932,645,フランス語Ⅱ,第22回,条件法現在形と条件法過去形
14933,645,フランス語Ⅱ,第23回,時制の一致
14934,645,フランス語Ⅱ,第24回,反実仮想の構文（現実に反する仮定）
14935,645,フランス語Ⅱ,第25回,"強調構文
                          現在分詞とジェロンディフ"
14936,645,フランス語Ⅱ,第26回,接続法
14937,645,フランス語Ⅱ,第27回,フランス語プレゼンテーションの対策講座
14938,645,フランス語Ⅱ,第28回,フランス語でプレゼンテーション（配点：１０点満点）
14939,645,フランス語Ⅱ,第29回,半年の学習内容を総復習
14940,645,フランス語Ⅱ,第30回,理解度の確認と解説：後期筆記試験（聞き取り問題を含む）
14941,646,フランス語Ⅱ,第1回,夏休みの課題提出，前期内容の復習
14942,646,フランス語Ⅱ,第2回,命令法
14943,646,フランス語Ⅱ,第3回,直説法複合過去について：導入
14944,646,フランス語Ⅱ,第4回,直説法複合過去の仏作文
14945,646,フランス語Ⅱ,第5回,"複合過去形の場合の副詞の位置
                          複合過去形の否定文"
14946,646,フランス語Ⅱ,第6回,"複合過去形の小テスト
                          
                          非人称構文のまとめ"
14947,646,フランス語Ⅱ,第7回,直接目的語と間接目的語について
14948,646,フランス語Ⅱ,第8回,"直接目的（補）語人称代名詞を使った文と
                          間接目的（補）語人称代名詞を使った文"
14949,646,フランス語Ⅱ,第9回,直接目的（補）語人称代名詞と間接目的（補）語人称代名詞の両方を使った文
14950,646,フランス語Ⅱ,第10回,補語人称代名詞と強勢形
14951,646,フランス語Ⅱ,第11回,直接目的語と過去分詞の一致
14952,646,フランス語Ⅱ,第12回,直接・間接目的（補）語人称代名詞の小テストとおさらい
14953,646,フランス語Ⅱ,第13回,代名動詞の直説法現在形
14954,646,フランス語Ⅱ,第14回,代名動詞の構文（現在時制）
14955,646,フランス語Ⅱ,第15回,代名動詞の直説法複合過去形
14956,646,フランス語Ⅱ,第16回,代名動詞における過去分詞の一致
14957,646,フランス語Ⅱ,第17回,比較級と最上級
14958,646,フランス語Ⅱ,第18回,"中性代名詞　le, y, en"
14959,646,フランス語Ⅱ,第19回,直説法半過去形
14960,646,フランス語Ⅱ,第20回,直説法大過去形
14961,646,フランス語Ⅱ,第21回,直説法単純未来形，前未来形
14962,646,フランス語Ⅱ,第22回,条件法現在形と条件法過去形
14963,646,フランス語Ⅱ,第23回,時制の一致
14964,646,フランス語Ⅱ,第24回,反実仮想の構文（現実に反する仮定）
14965,646,フランス語Ⅱ,第25回,"強調構文
                          現在分詞とジェロンディフ"
14966,646,フランス語Ⅱ,第26回,接続法
14967,646,フランス語Ⅱ,第27回,フランス語プレゼンテーションの対策講座
14968,646,フランス語Ⅱ,第28回,フランス語でプレゼンテーション（配点：１０点満点）
14969,646,フランス語Ⅱ,第29回,半年の学習内容を総復習
14970,646,フランス語Ⅱ,第30回,理解度の確認と解説：後期筆記試験（聞き取り問題を含む）
14971,647,フランス語Ⅱ,第1回,動詞の復習と数詞21～60
14972,647,フランス語Ⅱ,第2回,近い未来と近い過去を表現する
14973,647,フランス語Ⅱ,第3回,天候という
14974,647,フランス語Ⅱ,第4回,時刻をいう
14975,647,フランス語Ⅱ,第5回,命令・勧誘する
14976,647,フランス語Ⅱ,第6回,飲み物・食べ物を勧める
14977,647,フランス語Ⅱ,第7回,飲み物・食べ物を勧める
14978,647,フランス語Ⅱ,第8回,飲み物・食べ物があるかどうか尋ねる
14979,647,フランス語Ⅱ,第9回,質問に人称代名詞直接・間接目的補語を使って答える
14980,647,フランス語Ⅱ,第10回,人称代名詞直接・間接目的補語を使って命令・勧誘してみる
14981,647,フランス語Ⅱ,第11回,飲み物・食べ物を勧める
14982,647,フランス語Ⅱ,第12回,第一日のスケジュールを言ってみる
14983,647,フランス語Ⅱ,第13回,代名動詞で命令してみる
14984,647,フランス語Ⅱ,第14回,一日のスケジュールを書いてみる
14985,647,フランス語Ⅱ,第15回,物の位置をいう
14986,647,フランス語Ⅱ,第16回,物の位置をいう
14987,647,フランス語Ⅱ,第17回,物の位置をいう
14988,647,フランス語Ⅱ,第18回,贈り物の相談をする
14989,647,フランス語Ⅱ,第19回,贈り物を選ぶ
14990,647,フランス語Ⅱ,第20回,贈り物を買う
14991,647,フランス語Ⅱ,第21回,人に贈り物をする
14992,647,フランス語Ⅱ,第22回,過去の行為・出来事を語る
14993,647,フランス語Ⅱ,第23回,過去の行為・出来事を語る
14994,647,フランス語Ⅱ,第24回,過去の行為・出来事を語る
14995,647,フランス語Ⅱ,第25回,過去の行為・出来事を語る
14996,647,フランス語Ⅱ,第26回,過去の状態や習慣を語る
14997,647,フランス語Ⅱ,第27回,過去の状態や習慣を語る
14998,647,フランス語Ⅱ,第28回,未来のことを語る
14999,647,フランス語Ⅱ,第29回,未来のことを語る
15000,647,フランス語Ⅱ,第30回,試験と試験問題の解説
15001,648,フランス語Ⅱ,第1回,動詞の復習と数詞21～60
15002,648,フランス語Ⅱ,第2回,近い未来と近い過去を表現する
15003,648,フランス語Ⅱ,第3回,天候という
15004,648,フランス語Ⅱ,第4回,時刻をいう
15005,648,フランス語Ⅱ,第5回,命令・勧誘する
15006,648,フランス語Ⅱ,第6回,飲み物・食べ物を勧める
15007,648,フランス語Ⅱ,第7回,飲み物・食べ物を勧める
15008,648,フランス語Ⅱ,第8回,飲み物・食べ物があるかどうか尋ねる
15009,648,フランス語Ⅱ,第9回,質問に人称代名詞直接・間接目的補語を使って答える
15010,648,フランス語Ⅱ,第10回,人称代名詞直接・間接目的補語を使って命令・勧誘してみる
